user_id,sessions_count,avg_events_per_session,conversion_rate,avg_session_duration_min,group
user_00428,7,10.428571428571429,0.5714285714285714,4.859147635714286,A
user_00429,10,8.7,0.9,9.485572503333334,B
user_00430,8,8.875,0.875,3.3527341479166664,A
user_00431,9,9.222222222222221,0.6666666666666666,12.866235824074074,B
user_00432,11,9.272727272727273,1.0,4.421888348484848,A
user_00433,9,10.444444444444445,1.0,5.4313500314814815,B
user_00434,6,7.666666666666667,0.6666666666666666,9.589254597222222,A
user_00435,3,9.333333333333334,0.6666666666666666,7.124748449999999,B
user_00436,8,8.375,0.5,3.4358386020833334,A
user_00437,4,9.75,0.75,8.297320320833334,B
user_00438,7,9.285714285714286,0.7142857142857143,8.624077892857143,A
user_00439,14,9.0,0.7857142857142857,3.9617416452380954,B
user_00440,11,10.727272727272727,0.8181818181818182,5.877379690909091,A
user_00441,11,9.636363636363637,0.8181818181818182,13.29281883030303,B
user_00442,1,12.0,1.0,2.0998625333333334,A
user_00443,6,8.666666666666666,0.6666666666666666,11.045096641666667,B
user_00444,6,10.333333333333334,0.8333333333333334,5.977460600000001,A
user_00445,8,9.875,1.0,4.333002997916666,B
user_00446,7,9.285714285714286,0.8571428571428571,4.515442154761905,A
user_00447,7,9.857142857142858,0.7142857142857143,5.311620492857143,B
user_00448,5,9.6,0.4,3.4771520266666665,A
user_00449,9,7.777777777777778,0.8888888888888888,13.300063675925925,B
user_00450,8,7.5,0.75,4.7809075666666665,A
user_00451,7,8.428571428571429,0.42857142857142855,11.321007338095239,B
user_00452,6,9.833333333333334,0.8333333333333334,3.196917275,A
user_00453,9,11.222222222222221,0.6666666666666666,6.5507918555555555,B
user_00454,3,10.666666666666666,1.0,2.6950292833333336,A
user_00455,9,9.777777777777779,0.6666666666666666,8.391469677777778,B
user_00456,7,10.285714285714286,0.7142857142857143,1.9164331904761904,A
user_00457,7,10.285714285714286,0.8571428571428571,15.10082534047619,B
user_00458,5,8.0,0.8,5.0388740599999995,A
user_00459,7,9.571428571428571,0.7142857142857143,11.68109795952381,B
user_00460,5,10.0,0.4,3.6894255100000004,A
user_00461,7,8.285714285714286,0.7142857142857143,10.739169202380952,B
user_00462,7,9.857142857142858,0.8571428571428571,4.948795835714285,A
user_00463,8,10.125,0.875,6.55556770625,B
user_00464,4,10.0,0.75,6.921796354166666,A
user_00465,8,10.625,0.875,12.369154066666667,B
user_00466,9,7.555555555555555,0.6666666666666666,6.3838576574074075,A
user_00467,12,10.083333333333334,0.8333333333333334,11.063682083333333,B
user_00468,7,9.571428571428571,0.8571428571428571,2.267075738095238,A
user_00469,4,11.0,0.5,16.060282779166666,B
user_00470,5,9.6,1.0,4.9069894099999996,A
user_00471,5,9.6,0.6,12.71066327,B
user_00472,8,8.75,0.625,4.863150266666667,A
user_00473,7,7.714285714285714,0.7142857142857143,10.331444757142858,B
user_00474,5,8.8,0.6,4.935158750000001,A
user_00475,7,8.428571428571429,1.0,5.881023373809522,B
user_00476,5,9.2,0.6,6.787673206666668,A
user_00477,6,9.5,1.0,6.946479849999999,B
user_00478,6,9.0,0.6666666666666666,3.802511191666667,A
user_00479,8,9.5,0.75,4.725251675,B
user_00480,5,6.8,0.6,6.716523273333334,A
user_00481,16,9.0625,0.8125,8.398029857291665,B
user_00482,5,10.6,0.6,5.301646906666666,A
user_00483,14,6.928571428571429,0.5,9.540165744047618,B
user_00484,7,10.571428571428571,0.7142857142857143,2.7847492452380953,A
user_00485,10,9.0,0.9,12.841663443333335,B
