user_id,session_start,session_end,events_count,has_transaction,session_duration
user_00016,2025-10-31 14:21:06.488811,2025-10-31 14:24:57.406027,13,True,3.8486202666666665
user_00016,2025-11-06 04:57:06.488811,2025-11-06 05:10:53.835345,9,True,13.7891089
user_00016,2025-11-02 19:34:06.488811,2025-11-02 19:35:57.092301,11,True,1.8433914999999998
user_00016,2025-11-04 21:17:06.488811,2025-11-04 21:27:17.498083,13,True,10.183487866666667
user_00016,2025-11-01 22:46:06.488811,2025-11-01 22:53:19.787386,10,True,7.221642916666667
user_00016,2025-11-03 21:35:06.488811,2025-11-03 21:36:31.919684,11,True,1.4238478833333335
user_00016,2025-11-02 05:18:06.488811,2025-11-02 05:18:17.594067,8,True,0.18508760000000002
user_00016,2025-11-02 18:59:06.488811,2025-11-02 18:59:38.713354,14,True,0.5370757166666666
user_00017,2025-11-05 14:28:06.488811,2025-11-05 14:45:09.928073,7,True,17.057321033333334
user_00017,2025-11-03 00:12:06.488811,2025-11-03 00:13:59.500939,7,True,1.8835354666666668
user_00017,2025-11-07 13:01:06.488811,2025-11-07 13:17:36.118273,5,False,16.493824366666665
user_00017,2025-11-07 04:45:06.488811,2025-11-07 04:56:54.795776,6,True,11.805116083333333
user_00017,2025-10-29 23:51:06.488811,2025-10-29 23:59:13.472691,9,True,8.116398
user_00017,2025-11-01 13:43:06.488811,2025-11-01 13:55:07.928977,5,False,12.024002766666666
user_00017,2025-11-01 05:19:06.488811,2025-11-01 05:24:25.123911,6,True,5.3105850000000006
user_00017,2025-11-05 17:34:06.488811,2025-11-05 17:35:35.865622,6,True,1.4896135166666666
user_00018,2025-10-30 16:36:06.488811,2025-10-30 16:43:10.103019,11,True,7.0602368
user_00018,2025-11-03 20:48:06.488811,2025-11-03 20:56:00.648572,9,True,7.902662683333333
user_00018,2025-11-07 17:57:06.488811,2025-11-07 18:00:31.208587,7,True,3.4119962666666668
user_00018,2025-10-27 13:37:06.488811,2025-10-27 13:48:21.906929,6,True,11.256968633333335
user_00018,2025-10-30 21:06:06.488811,2025-10-30 21:07:39.945385,9,True,1.5576095666666667
user_00018,2025-10-30 04:04:06.488811,2025-10-30 04:06:45.083211,6,True,2.64324
user_00018,2025-11-09 19:40:06.488811,2025-11-09 19:51:33.084327,6,False,11.4432586
user_00019,2025-10-30 03:17:06.488811,2025-10-30 03:20:00.052417,11,True,2.8927267666666667
user_00019,2025-10-31 17:28:06.488811,2025-10-31 17:31:58.387320,8,False,3.86497515
user_00019,2025-11-02 17:58:06.488811,2025-11-02 17:59:33.489351,5,False,1.450009
user_00019,2025-11-05 03:16:06.488811,2025-11-05 03:19:37.225636,11,True,3.512280416666667
user_00019,2025-11-07 06:48:06.488811,2025-11-07 06:56:36.066064,9,True,8.492954216666666
user_00019,2025-11-01 22:49:06.488811,2025-11-01 22:54:56.369318,7,False,5.831341783333333
user_00019,2025-11-02 05:54:06.488811,2025-11-02 05:58:21.937344,5,False,4.25747555
user_00019,2025-11-02 06:52:06.488811,2025-11-02 07:05:49.810391,5,False,13.722026333333334
user_00020,2025-11-05 07:33:06.488811,2025-11-05 07:41:21.102095,10,True,8.243554733333333
user_00020,2025-11-07 06:42:06.488811,2025-11-07 06:43:31.336276,9,True,1.4141244166666667
user_00020,2025-10-29 02:01:06.488811,2025-10-29 02:01:26.091555,8,True,0.3267124
user_00020,2025-10-27 21:21:06.488811,2025-10-27 21:21:48.857506,14,True,0.7061449166666667
user_00020,2025-11-01 18:18:06.488811,2025-11-01 18:27:53.645298,11,True,9.78594145
user_00020,2025-10-28 00:24:06.488811,2025-10-28 00:29:07.847812,10,True,5.022650016666666
user_00021,2025-10-30 17:16:06.488811,2025-10-30 17:20:46.246038,8,False,4.66262045
user_00021,2025-10-30 07:18:06.488811,2025-10-30 07:22:26.538934,10,True,4.3341687166666665
user_00021,2025-10-28 23:12:06.488811,2025-10-28 23:19:56.968292,11,True,7.841324683333334
user_00021,2025-11-03 15:52:06.488811,2025-11-03 15:52:51.799159,7,True,0.7551724666666666
user_00021,2025-10-30 04:25:06.488811,2025-10-30 04:40:43.252931,10,True,15.612735333333335
user_00021,2025-11-08 07:50:06.488811,2025-11-08 07:52:33.860975,12,True,2.4562027333333334
user_00021,2025-11-07 08:21:06.488811,2025-11-07 08:32:24.620833,7,False,11.302200366666666
user_00021,2025-10-28 17:55:06.488811,2025-10-28 18:11:21.866150,11,True,16.256288983333334
user_00022,2025-11-04 17:42:06.488811,2025-11-04 17:45:10.981545,8,False,3.0748789000000003
user_00022,2025-11-05 16:12:06.488811,2025-11-05 16:20:37.553220,10,True,8.51774015
user_00022,2025-11-09 03:05:06.488811,2025-11-09 03:18:23.931709,9,True,13.290714966666666
user_00022,2025-11-02 18:27:06.488811,2025-11-02 18:31:02.781172,13,False,3.938206016666667
user_00022,2025-11-07 14:59:06.488811,2025-11-07 15:04:31.428218,6,True,5.415656783333334
user_00022,2025-11-02 07:33:06.488811,2025-11-02 07:44:47.249551,13,True,11.679345666666668
user_00022,2025-11-05 10:47:06.488811,2025-11-05 10:47:37.612973,12,True,0.5187360333333333
user_00022,2025-10-31 01:43:06.488811,2025-10-31 01:44:25.709171,11,True,1.3203393333333333
user_00022,2025-11-09 20:08:06.488811,2025-11-09 20:14:16.715346,13,True,6.17044225
user_00023,2025-11-09 20:17:06.488811,2025-11-09 20:34:41.186199,11,True,17.5782898
user_00023,2025-11-08 17:07:06.488811,2025-11-08 17:12:41.311571,13,True,5.580379333333334
user_00023,2025-11-06 07:11:06.488811,2025-11-06 07:20:10.388006,8,False,9.064986583333333
user_00023,2025-11-08 08:09:06.488811,2025-11-08 08:10:02.845964,5,True,0.9392858833333333
user_00023,2025-11-09 07:58:06.488811,2025-11-09 08:02:13.402030,6,False,4.115220316666667
user_00023,2025-11-06 13:24:06.488811,2025-11-06 13:25:02.878055,14,True,0.9398207333333333
user_00023,2025-10-27 11:43:06.488811,2025-10-27 12:13:06.488811,13,True,30.0
user_00023,2025-11-08 22:21:06.488811,2025-11-08 22:37:34.341835,7,False,16.464217066666667
user_00024,2025-11-03 16:47:06.488811,2025-11-03 16:48:28.080583,10,True,1.3598628666666668
user_00024,2025-11-04 09:54:06.488811,2025-11-04 10:08:02.848938,6,False,13.93933545
user_00024,2025-11-04 01:31:06.488811,2025-11-04 01:32:02.780460,13,True,0.93819415
user_00024,2025-10-27 12:13:06.488811,2025-10-27 12:13:42.544251,11,False,0.6009239999999999
user_00024,2025-10-31 16:05:06.488811,2025-10-31 16:09:19.810476,10,True,4.22202775
user_00024,2025-11-05 07:46:06.488811,2025-11-05 07:56:00.299967,8,True,9.896852599999999
user_00024,2025-11-06 08:37:06.488811,2025-11-06 08:40:21.003955,14,True,3.2419190666666666
user_00025,2025-11-02 13:44:06.488811,2025-11-02 13:44:07.346429,5,False,0.014293633333333333
user_00025,2025-11-07 22:51:06.488811,2025-11-07 22:57:04.736659,8,True,5.970797466666666
user_00025,2025-11-05 12:12:06.488811,2025-11-05 12:30:14.389328,6,True,18.131675283333333
user_00025,2025-10-31 15:01:06.488811,2025-10-31 15:09:36.110073,14,True,8.4936877
user_00025,2025-10-27 23:23:06.488811,2025-10-27 23:53:06.488811,14,True,30.0
user_00025,2025-11-03 05:42:06.488811,2025-11-03 05:45:29.324090,7,False,3.3805879833333337
user_00025,2025-10-31 18:54:06.488811,2025-10-31 18:57:23.970592,11,True,3.2913630166666668
user_00025,2025-11-03 06:18:06.488811,2025-11-03 06:19:50.921913,6,True,1.7405517000000001
user_00026,2025-11-04 17:07:06.488811,2025-11-04 17:07:42.407974,10,True,0.5986527166666666
user_00026,2025-11-09 00:32:06.488811,2025-11-09 00:42:18.612586,9,True,10.202062916666668
user_00026,2025-11-06 14:28:06.488811,2025-11-06 14:33:09.756309,14,True,5.054458299999999
user_00026,2025-10-27 23:13:06.488811,2025-10-27 23:14:00.489209,13,False,0.9000066333333333
user_00026,2025-10-29 02:40:06.488811,2025-10-29 02:42:55.035688,12,True,2.8091146166666667
user_00026,2025-11-01 17:43:06.488811,2025-11-01 17:44:48.079415,12,True,1.6931767333333334
user_00026,2025-10-27 11:47:06.488811,2025-10-27 11:53:46.934944,5,False,6.674102216666666
user_00027,2025-11-05 14:18:06.488811,2025-11-05 14:37:07.086091,6,True,19.009954666666665
user_00027,2025-10-27 05:42:06.488811,2025-10-27 05:50:06.320937,10,True,7.9972021
user_00027,2025-10-29 03:53:06.488811,2025-10-29 04:10:35.323496,13,True,17.480578083333334
user_00027,2025-10-31 12:08:06.488811,2025-10-31 12:11:43.504670,10,True,3.6169309833333334
user_00027,2025-11-03 22:49:06.488811,2025-11-03 22:54:11.464873,10,True,5.082934366666667
user_00027,2025-11-07 06:50:06.488811,2025-11-07 06:53:55.168652,5,False,3.8113306833333334
user_00027,2025-10-30 07:33:06.488811,2025-10-30 07:39:24.465307,10,True,6.299608266666667
user_00027,2025-11-01 19:38:06.488811,2025-11-01 19:41:28.259041,11,True,3.3628371666666665
user_00027,2025-11-08 05:18:06.488811,2025-11-08 05:48:06.488811,8,False,30.0
user_00027,2025-10-31 22:40:06.488811,2025-10-31 22:43:51.605722,11,True,3.7519485166666664
user_00028,2025-11-01 03:46:06.488811,2025-11-01 03:47:20.792460,7,True,1.23839415
user_00028,2025-10-27 12:18:06.488811,2025-10-27 12:21:13.771246,10,False,3.1213739166666667
user_00028,2025-11-07 01:44:06.488811,2025-11-07 01:46:56.840401,12,True,2.8391931666666665
user_00029,2025-10-28 17:47:06.488811,2025-10-28 18:02:58.931452,5,True,15.874044016666666
user_00029,2025-11-01 04:30:06.488811,2025-11-01 04:36:35.561050,8,False,6.484537316666667
user_00029,2025-10-31 14:29:06.488811,2025-10-31 14:30:30.654041,8,False,1.4027538333333331
user_00029,2025-11-03 08:10:06.488811,2025-11-03 08:12:47.660513,7,False,2.6861950333333335
user_00029,2025-11-02 08:16:06.488811,2025-11-02 08:43:03.900559,12,False,26.956862466666667
user_00029,2025-11-06 13:32:06.488811,2025-11-06 13:51:44.030193,8,True,19.625689700000002
user_00029,2025-11-03 22:36:06.488811,2025-11-03 22:48:28.768866,7,True,12.371334249999999
user_00030,2025-11-07 15:57:06.488811,2025-11-07 16:02:44.678495,9,True,5.6364947333333335
user_00030,2025-10-30 16:21:06.488811,2025-10-30 16:23:42.247527,7,False,2.5959786
user_00030,2025-10-31 22:57:06.488811,2025-10-31 23:10:30.959818,9,True,13.407850116666667
user_00030,2025-10-30 06:30:06.488811,2025-10-30 06:30:34.455731,9,True,0.4661153333333334
user_00030,2025-11-05 05:38:06.488811,2025-11-05 05:41:41.429300,11,True,3.5823414833333334
user_00030,2025-11-08 20:58:06.488811,2025-11-08 21:10:38.713752,8,True,12.537082349999999
user_00030,2025-11-07 13:23:06.488811,2025-11-07 13:34:49.866337,10,True,11.722958766666666
user_00031,2025-11-01 22:12:06.488811,2025-11-01 22:13:00.055457,9,True,0.8927774333333333
user_00031,2025-10-31 00:16:06.488811,2025-10-31 00:40:07.558686,7,False,24.017831249999997
user_00031,2025-10-31 20:37:06.488811,2025-10-31 20:39:15.611756,5,False,2.152049083333333
user_00031,2025-10-29 02:38:06.488811,2025-10-29 02:43:29.494195,12,True,5.3834230666666665
user_00031,2025-11-05 15:28:06.488811,2025-11-05 15:34:03.939262,11,True,5.9575075166666664
user_00031,2025-11-08 18:05:06.488811,2025-11-08 18:14:14.781647,8,False,9.138213933333333
user_00031,2025-11-04 14:53:06.488811,2025-11-04 14:53:51.151849,5,True,0.7443839666666666
user_00032,2025-10-31 17:33:06.488811,2025-10-31 17:38:03.113962,10,True,4.943752516666667
user_00032,2025-11-08 02:13:06.488811,2025-11-08 02:14:43.042617,14,True,1.6092301
user_00032,2025-10-30 15:12:06.488811,2025-10-30 15:24:07.497964,7,False,12.016819216666667
user_00032,2025-11-08 11:19:06.488811,2025-11-08 11:24:07.934803,5,False,5.024099866666666
user_00032,2025-10-31 00:25:06.488811,2025-10-31 00:25:28.875720,5,False,0.37311515
user_00033,2025-11-09 09:45:06.488811,2025-11-09 09:45:58.421608,7,True,0.8655466166666667
user_00033,2025-11-07 04:49:06.488811,2025-11-07 04:58:47.041332,7,True,9.67587535
user_00033,2025-11-09 03:10:06.488811,2025-11-09 03:14:16.000834,6,True,4.158533716666667
user_00033,2025-11-08 02:01:06.488811,2025-11-08 02:20:28.942370,5,True,19.374225983333336
user_00033,2025-11-03 10:10:06.488811,2025-11-03 10:15:48.704848,9,True,5.703600616666666
user_00033,2025-11-01 02:01:06.488811,2025-11-01 02:03:15.028539,7,True,2.1423288
user_00033,2025-11-08 01:18:06.488811,2025-11-08 01:20:13.740969,9,False,2.1208693
user_00033,2025-11-08 01:26:06.488811,2025-11-08 01:40:45.079147,8,True,14.643172266666665
user_00033,2025-11-01 03:16:06.488811,2025-11-01 03:19:11.699543,10,True,3.0868455333333333
user_00034,2025-11-02 02:37:06.488811,2025-11-02 02:37:55.032584,8,False,0.8090628833333333
user_00034,2025-10-31 19:35:06.488811,2025-10-31 19:38:40.484642,5,True,3.5665971833333336
user_00034,2025-11-09 22:42:06.488811,2025-11-09 22:45:11.668467,13,True,3.0863275999999997
user_00034,2025-11-02 21:08:06.488811,2025-11-02 21:19:39.553538,5,False,11.551078783333333
user_00034,2025-11-07 07:43:06.488811,2025-11-07 07:56:24.289871,12,True,13.296684333333333
user_00034,2025-11-06 09:29:06.488811,2025-11-06 09:31:31.630693,13,True,2.4190313666666667
user_00034,2025-11-02 20:49:06.488811,2025-11-02 20:52:29.516242,11,True,3.3837905166666666
user_00035,2025-11-06 09:41:06.488811,2025-11-06 09:43:20.053740,5,True,2.2260821500000003
user_00035,2025-11-08 15:06:06.488811,2025-11-08 15:06:29.598920,7,True,0.38516848333333337
user_00035,2025-11-06 18:40:06.488811,2025-11-06 18:50:25.122218,6,False,10.310556783333334
user_00035,2025-10-28 15:58:06.488811,2025-10-28 16:01:09.190697,6,False,3.0450314333333335
user_00035,2025-11-09 18:06:06.488811,2025-11-09 18:06:38.749050,10,False,0.53767065
user_00036,2025-10-30 15:37:06.488811,2025-10-30 15:38:50.025891,9,True,1.725618
user_00036,2025-11-04 14:34:06.488811,2025-11-04 14:35:03.385965,14,True,0.9482859
user_00036,2025-11-09 01:47:06.488811,2025-11-09 01:49:29.592740,5,True,2.3850654833333333
user_00036,2025-11-02 23:19:06.488811,2025-11-02 23:31:11.666218,10,True,12.086290116666667
user_00036,2025-11-04 11:14:06.488811,2025-11-04 11:18:53.113562,13,True,4.777079183333333
user_00036,2025-11-03 07:58:06.488811,2025-11-03 08:00:45.770040,7,True,2.65468715
user_00036,2025-11-09 05:44:06.488811,2025-11-09 05:57:43.792055,13,True,13.621720733333332
user_00037,2025-10-30 05:46:06.488811,2025-10-30 05:51:16.030664,13,True,5.159030883333333
user_00037,2025-10-28 19:09:06.488811,2025-10-28 19:19:34.933490,11,False,10.474077983333332
user_00037,2025-10-30 18:17:06.488811,2025-10-30 18:29:05.025943,10,True,11.975618866666668
user_00037,2025-11-03 11:26:06.488811,2025-11-03 11:36:16.387379,5,True,10.164976133333333
user_00038,2025-10-27 12:35:06.488811,2025-10-27 12:49:51.278897,12,False,14.746501433333332
user_00038,2025-11-09 06:32:06.488811,2025-11-09 06:35:19.893570,11,True,3.22341265
user_00038,2025-11-01 11:54:06.488811,2025-11-01 11:56:00.980798,5,False,1.9081997833333333
user_00039,2025-10-31 17:57:06.488811,2025-10-31 17:59:42.272784,14,True,2.59639955
user_00039,2025-11-09 21:24:06.488811,2025-11-09 21:45:31.253983,9,True,21.412752866666665
user_00039,2025-11-01 16:53:06.488811,2025-11-01 16:53:18.684964,10,True,0.20326921666666667
user_00039,2025-10-30 16:14:06.488811,2025-10-30 16:28:04.846519,8,True,13.972628466666666
